timestamp,src_ip,dst_ip,src_port,dst_port,user,host,event_type,severity,bytes_in,bytes_out,message
2026-03-05 03:47:44,192.168.166.26,10.0.0.232,52093,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:47:48,192.168.166.26,192.168.8.122,47841,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:47:52,192.168.166.26,192.168.116.60,45741,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:47:56,192.168.166.26,10.0.0.251,55472,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:00,192.168.166.26,172.16.84.202,46546,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:04,192.168.166.26,10.1.217.80,50575,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:08,192.168.166.26,172.16.138.185,44346,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:12,192.168.166.26,10.1.232.30,49600,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:16,192.168.166.26,10.1.138.42,42123,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:20,192.168.166.26,172.16.204.181,41012,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:24,192.168.166.26,172.16.166.240,46783,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:28,192.168.166.26,192.168.136.153,58926,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:32,192.168.166.26,192.168.135.142,55111,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:36,192.168.166.26,172.16.157.252,55046,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:40,192.168.166.26,10.1.248.112,48029,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:44,192.168.166.26,172.16.37.225,59767,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:48,192.168.166.26,10.0.0.143,54537,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:52,192.168.166.26,10.0.0.163,47926,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:48:56,192.168.166.26,10.1.242.128,45795,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:00,192.168.166.26,10.0.0.63,55119,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:04,192.168.166.26,172.16.83.253,56391,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:08,192.168.166.26,10.0.0.83,43642,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:12,192.168.166.26,10.0.0.217,59792,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:16,192.168.166.26,192.168.114.223,50854,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:20,192.168.166.26,172.16.47.225,45218,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:24,192.168.166.26,10.1.200.54,48023,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:28,192.168.166.26,10.1.14.151,55145,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:32,192.168.166.26,192.168.71.53,42288,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:36,192.168.166.26,10.0.0.167,40225,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:40,192.168.166.26,172.16.8.246,41059,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:44,192.168.166.26,10.0.0.62,53315,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:48,192.168.166.26,172.16.74.40,57031,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:52,192.168.166.26,172.16.160.253,55407,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:49:56,192.168.166.26,10.0.0.67,52626,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:00,192.168.166.26,172.16.170.241,42305,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:04,192.168.166.26,192.168.28.54,53667,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:08,192.168.166.26,10.1.250.126,48520,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:12,192.168.166.26,172.16.60.195,57607,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:16,192.168.166.26,192.168.117.182,43964,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:20,192.168.166.26,10.1.181.31,59889,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:24,192.168.166.26,10.1.132.229,57503,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:28,192.168.166.26,10.0.0.78,40777,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:32,192.168.166.26,192.168.175.122,54369,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:36,192.168.166.26,172.16.91.134,55755,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:40,192.168.166.26,10.1.99.48,41959,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:44,192.168.166.26,10.0.0.100,49599,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:48,192.168.166.26,10.1.210.135,53054,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:52,192.168.166.26,192.168.173.159,41307,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:50:56,192.168.166.26,192.168.20.84,51907,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:00,192.168.166.26,172.16.163.108,53088,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:04,192.168.166.26,10.1.153.233,56762,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:08,192.168.166.26,192.168.241.33,54419,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:12,192.168.166.26,10.0.0.97,54043,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:16,192.168.166.26,172.16.202.191,44065,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:20,192.168.166.26,172.16.168.232,43395,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:24,192.168.166.26,172.16.196.153,44783,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:28,192.168.166.26,172.16.228.176,48601,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:32,192.168.166.26,10.1.161.113,58999,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:36,192.168.166.26,10.1.173.158,43662,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:40,192.168.166.26,10.0.0.96,45536,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:44,192.168.166.26,10.0.0.177,52008,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:48,192.168.166.26,192.168.112.72,53529,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:52,192.168.166.26,10.0.0.194,51135,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:51:56,192.168.166.26,192.168.152.204,44651,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:00,192.168.166.26,10.1.217.219,47964,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:04,192.168.166.26,192.168.241.118,55813,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:08,192.168.166.26,172.16.152.36,46884,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:12,192.168.166.26,192.168.22.192,48667,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:16,192.168.166.26,172.16.169.62,43182,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:20,192.168.166.26,10.0.0.32,50814,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:24,192.168.166.26,172.16.116.75,42427,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:28,192.168.166.26,172.16.174.95,55015,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:32,192.168.166.26,192.168.205.177,56107,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-05 03:52:36,192.168.166.26,10.1.84.59,48019,3389,svillegas,SRV-TS01,LOGIN_FAILURE,9,640,320,"An account failed to log on. Subject: svillegas, Logon Type: 10, Credentials: kerberos"
2026-03-10 06:00:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,233,1159077,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:00:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,251,1266272,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:00:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,269,1272253,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:01:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,232,1395833,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:01:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,240,837480,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:01:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,171,955214,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:02:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,367,1102441,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:02:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,113,1031757,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:02:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,289,1390913,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:03:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,285,1105364,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:03:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,257,965992,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:03:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,390,1119544,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:04:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,343,1261229,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:04:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,250,961943,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:04:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,165,953643,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:05:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,249,1202890,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:05:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,231,1038989,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:05:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,114,1021943,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:06:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,398,1117672,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:06:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,175,812652,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:06:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,232,1181851,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:07:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,360,1341922,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:07:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,307,1300143,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:07:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,187,1160934,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:08:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,179,1325436,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:08:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,260,1348759,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:08:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,291,1196339,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:09:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,348,977336,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:09:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,368,1305468,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:09:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,189,1307509,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:10:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,294,814923,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:10:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,133,1158997,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:10:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,215,1124333,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:11:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,205,1035206,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:11:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,176,1091835,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:11:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,161,1006508,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:12:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,282,1323019,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:12:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,335,1397067,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:12:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,106,1349577,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:13:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,216,1012368,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:13:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,286,834435,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:13:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,304,903641,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:14:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,268,1332064,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:14:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,134,1084660,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:14:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,383,1360730,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:15:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,375,883306,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:15:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,128,1268328,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:15:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,390,1348351,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:16:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,226,1056578,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:16:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,231,991558,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:16:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,225,1039431,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:17:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,333,986049,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:17:20,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,120,1078673,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:17:40,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,382,1090955,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
2026-03-10 06:18:00,10.0.0.15,218.53.115.116,443,3128,tjones,FINANCE-LAP01,FIREWALL_ALLOW,6,146,999244,Connection allowed 10.0.0.15:443 -> 218.53.115.116:3128 proto tcp bytes_out high
